[TRAIN_EPISODE]: (2): action: 468, observation: (1, 0.0903911757984378, 0.11870178725804964, 0.4992655527960336, 0.4867878252257718, 0.8282786184421076, 0.2265514969366354, 0.20479973292670747, 0.8861569150903508, 0.6037197194603594, 0.529177104016054, 1.003534911808156), action_value: 0.0, 0.34, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 237, observation: (1, 0.34963723100896815, 0.2643390182670178, 0.6710601335842724, 0.6905778079101976, 0.5925640199116898, 0.8642028297653113, 0.508427464895652, 0.16017414783477574, 0.40445020942525556, 0.5570669740902265, 0.40875889049154807), action_value: 0.0, 0.28, 0.4, reward: 0.40246105194091797 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 284, observation: (1, 0.27591710745247083, 0.37225612571948863, 0.5549052605255025, 0.8018910853081412, 0.7033199640771948, 0.41959886368230526, 0.48157055992464604, 0.46104203938668364, 0.5089655285582831, 0.2363829649147376, 0.6204319730817618), action_value: 0.0, 0.28, 0.4, reward: 0.3401368260383606 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 62, observation: (1, 0.25033687173075764, 0.4545929974502462, 0.32786481757626385, 0.1535344671230825, 0.6596454412200773, 0.3191939475788827, 0.35495949835929663, 0.6914017693399412, 0.42926973472364494, 0.7540130183620883, 0.6155798180105114), action_value: 0.0, 0.44, 0.4, reward: 1.4497756958007812 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 114, observation: (1, 0.0870692372124556, 0.2776622346627018, 0.8602934094217242, 0.4489968949355073, 0.7171930376350771, 1.1939641930922589, 0.16951939330074545, 0.32066587950432773, 0.6962637038473769, 0.7247961655083744, 0.8629946923966032), action_value: 0.0, 0.44, 0.4, reward: 0.6026796102523804 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 114, observation: (1, 0.21383784643146364, 0.22750008109416542, 0.5850634072045227, 0.22913657906005314, 0.4984216671667486, 1.1287635333811543, 0.7479889488531013, 0.536767459359834, 0.4722646739378166, 0.842356829242731, 0.8205536246480529), action_value: 0.0, 0.44, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 388, observation: (1, 0.22719376397701646, 0.19069384507118187, 0.3184465461674949, 0.6006781679274876, 0.47534817213357583, 0.5041696224131789, 0.5247626431674403, 0.7396300910469892, 0.21951500427531806, 0.4404303406240558, 0.22254093300376382), action_value: 0.0, 0.03, 0.4, reward: 0.08825590461492538 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 373, observation: (0, 0.17869152119729553, 0.3513853662684774, 0.85437288830408, 0.7397891111233571, 0.31201647772036695, 1.3872467990803876, 0.18260086656692795, 0.5210637678694525, 0.29602170717616877, 0.1763767209477732, 0.7284597376744439), action_value: 0.0, 0.24, 0.4, reward: 3.747433662414551 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 218, observation: (0, 0.1742814726880443, 0.38166683895652165, 0.45386405832442556, 0.9204024424787881, 0.41219038813129505, 0.7040698451355744, 0.38430088617974845, 0.7160831402175027, 0.5711643441752602, 0.8616511398910526, 0.33522782436849213), action_value: 0.0, 0.43, 0.4, reward: 4.4866156578063965 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 326, observation: (0, 0.23123271606234697, 0.3548995550188686, 0.6914247117584669, 0.8756674818156327, 0.7896888374196839, 0.36692855208923697, 0.4951845195980929, 0.5491138131017539, 1.11782199543703, 0.44852018858454623, 0.4476967372453737), action_value: 0.0, 0.27, 0.4, reward: 4.645753383636475 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 364, observation: (0, 0.25610351105339335, 0.4490030660722619, 0.5279649087095643, 0.015312637085703296, 0.6172949311785174, 0.6355692738864553, 0.6863206533046661, 0.9412533618504672, 0.46380372757020377, 0.4048002979389926, 0.7222004771238272), action_value: 0.0, 0.33, 0.4, reward: 4.606451511383057 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 79, observation: (0, 0.19870698994818448, 0.4497100560204464, 0.8440252403040881, 0.09349284226970211, 0.925385662587341, 0.7863457432443303, 0.8562827282088907, 0.6971826295670307, 0.3719571757934708, 1.131588397967581, 0.6134084875175502), action_value: 0.0, 0.11, 0.4, reward: 4.0101542472839355 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 342, observation: (0, 0.45752800418829553, 0.5, 0.9491624493769272, 0.4710367998091284, 0.5677009395443453, 0.3288734076040105, 0.44449244851323827, 0.7067175923965424, 0.5492428606581771, 0.5708371669377351, 0.6809400414771616), action_value: 0.0, 0.21, 0.4, reward: 4.145699501037598 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 468, observation: (0, 0.2066274422857696, 0.5, 0.5014207349230108, 0.24258755483910532, 0.40835418255847405, 0.1212665966443913, 0.8448696205412957, 0.929925102691993, 0.6698432483165486, 0.283019514284341, 0.3255035626683177), action_value: 0.0, 0.34, 0.4, reward: 4.276582717895508 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 371, observation: (0, 0.1984000712185742, 0.49440007121857416, 0.3582598452038357, 0.7755185340822515, 0.6884237001616341, 0.4877802798443248, 1.0144667216431473, 0.23106986782304975, 1.1679155255823688, 0.12956218261643368, 0.7539295747635841), action_value: 0.0, 0.04, 0.4, reward: 2.900855541229248 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 170, observation: (0, 0.1897166671286395, 0.5, 0.47370484607531416, 0.3722652322508314, 1.25483448793588, 0.5281535812011809, 0.26316678651533115, 0.22800015024110126, 0.2047400892883451, 1.058837736088954, 0.46188918051986516), action_value: 0.0, 0.13, 0.4, reward: 4.4152092933654785 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (2): action: 509, observation: (0, 0.2832720041890826, 0.5, 0.06308705724751928, 0.87745766130427, 0.6527718897693046, 0.32928895784700096, 0.32100590974294424, 0.3144258766884689, 0.7398117238740411, 0.32564610683775486, 0.3410451359767998), action_value: 0.0, 0.15, 0.4, reward: 3.976877212524414 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (2/1600): reward: 41.73990938346833, rho: 0.4000000000000001, rates: 2.2369954691734164
[TRAIN]: SAVE MODEL: best_reward: 26.470158563461155
[TRAIN_EPISODE]: (3): action: 452, observation: (1, 0, 0.0, 0.28465179448114486, 0.7657932952944879, 0.6815886593218149, 0.5214499675445633, 0.6275732114998264, 0.9703426730527747, 0.36645617964730126, 0.6660414858888467, 0.7245063431996471), action_value: 0.0, 0.21, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 298, observation: (1, 0.23818348082139945, 0.11218348082139945, 0.4354855918521352, 0.03014064969936814, 0.3642466338220412, 0.09822842003411421, 0.5402175776221471, 0.32313275577310935, 0.6406506962089353, 1.0937970897162284, 0.6581313767901029), action_value: 0.0, 0.36, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 472, observation: (1, 0.06257330876968717, 0.0, 0.8840727118518866, 0.739539410992727, 0.5093064687842387, 0.910600855249666, 0.39519302600453554, 0.3691655221911406, 0.283464031882914, 0.20739856411201885, 0.6730543316953203), action_value: 0.0, 0.02, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 137, observation: (1, 0.18290271075821238, 0.17090271075821237, 0.8910090694818869, 0.7372044641769315, 0.9409004073986882, 0.1622971970083656, 1.1412114644515645, 0.29602065856866355, 0.9859325288586764, 1.0080435241822545, 0.6841443035818231), action_value: 0.0, 0.47000000000000003, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 452, observation: (1, 0.21097274238455035, 0.0998754531427627, 0.6036566075413476, 0.8164947379194347, 0.4577963297239093, 0.7780946284771689, 0.35097395531955033, 0.14053818151382053, 0.7700764806905718, 0.5776101129360937, 0.41287761920956784), action_value: 0.0, 0.21, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 221, observation: (1, 0.27678853388641794, 0.25066398702918063, 0.22839880285897418, 0.7228272414844799, 0.2218198642979177, 0.45678726851741164, 0.20005227099500178, 0.6635563143701911, 0.3289658837536105, 0.5933171288506995, 0.3876666821728179), action_value: 0.0, 0.17, 0.4, reward: 0.12692250311374664 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 279, observation: (1, 0.13258126795519248, 0.28124525498437314, 0.2772365845979424, 0.8282044852049867, 0.7316475756136761, 0.4273143292500621, 1.1301584192419394, 0.8694283810542568, 0.8515336518267347, 0.7607554962871449, 0.6373270491973476), action_value: 0.0, 0.01, 0.4, reward: 0.008921400643885136 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 334, observation: (1, 0.27222073975247835, 0.5, 0.25417084114399213, 0.4095691797651192, 0.3355311315311033, 0.6605579113329083, 0.9626796543723396, 1.1802030120453977, 0.23020755941941903, 0.1818001755567408, 0.44542075525637914), action_value: 0.0, 0.02, 0.4, reward: 0.05891117826104164 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 162, observation: (1, 0.21048051407096058, 0.5, 0.7048847694403823, 0.321163344375194, 0.34118539673237097, 0.33571237373014906, 0.7554595147936193, 0.42395655837414276, 0.6620597458792414, 0.6355162608445412, 0.8423982528480259), action_value: 0.0, 0.35000000000000003, 0.4, reward: 0.38436242938041687 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 101, observation: (1, 0.19344188720747463, 0.48344188720747455, 0.7052735716442651, 0.2668833024660804, 0.1902483078850024, 0.27684784342090785, 1.133763743727197, 0.7973728095995578, 0.772299440948656, 0.11705493617324254, 0.5417620787873494), action_value: 0.0, 0.18, 0.4, reward: 0.1324523389339447 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 243, observation: (0, 0.22913521577204732, 0.5, 0.23184926647224302, 0.5843817325386255, 0.5989181320863846, 0.35679633181156856, 0.4679644902537017, 0.27859371086125967, 0.23729752101131102, 1.3170767175454576, 0.7531052898959701), action_value: 0.0, 0.28, 0.4, reward: 4.438974857330322 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 480, observation: (0, 0.2006238977576282, 0.5, 0.13103124438079916, 0.42125511149001615, 0.5686547359961193, 0.6217579741798094, 0.6486228436372294, 0.7737139397195646, 0.4991811519183355, 0.5958445033509026, 0.9055530663667835), action_value: 0.0, 0.39, 0.4, reward: 4.6796674728393555 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 194, observation: (0, 0.12541300862127933, 0.39141300862127937, 0.7611941947387127, 0.09743583049803817, 0.6312896344634608, 0.7680888777869644, 0.9227149252769231, 0.9570868347680392, 0.39394860885573785, 0.19122151319458, 0.44327149929857707), action_value: 0.0, 0.12, 0.4, reward: 3.757310628890991 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 382, observation: (0, 0.07616728392692196, 0.3955802925482013, 0.2780965273731961, 0.5300718001423111, 1.0921929555973575, 0.24013744525912287, 0.3732392602323222, 0.3081474312355889, 0.3508632005014141, 0.9966299554326016, 0.6565090195279331), action_value: 0.0, 0.43, 0.4, reward: 5.327093601226807 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 189, observation: (0, 0.13849008233300508, 0.27607037488120634, 0.46274616773443833, 0.30522184566287225, 0.4200851339317968, 0.6197934656902941, 0.7827830724902937, 0.8142557645684707, 0.33288323792324864, 0.48342989182314233, 0.4410688205906063), action_value: 0.0, 0.49, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 364, observation: (0, 0.21251864173823065, 0.194589016619437, 0.7560483856700109, 0.4335609354286426, 0.8883118410145133, 0.6806522946704072, 0.6113413974248768, 0.5111586021588541, 0.3046828355702451, 0.3690987519408035, 0.9457368897221403), action_value: 0.0, 0.33, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 143, observation: (0, 0.20881580869582778, 0.20540482531526477, 0.5375936494460435, 0.592336351316024, 0.393004389991933, 0.9783090851456939, 0.415852255667242, 0.5209792162376278, 0.757379958692464, 0.42724943807019317, 0.17682596342943166), action_value: 0.0, 0.46, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 138, observation: (0, 0.22675248763091474, 0.15615731294617952, 0.7929335377424739, 0.4246406758333704, 0.8290986109496998, 0.14307787182080953, 0.8387059754083188, 0.7622767187773455, 0.9007771771651558, 0.7594169901521992, 0.6695074214322791), action_value: 0.0, 0.36, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 238, observation: (0, 0.28366241264794617, 0.2238197255941257, 0.3113406840651718, 0.026313337886713972, 0.35104081024386014, 0.3020126691522328, 0.9501932921977757, 0.8963869917365361, 0.45020006889909475, 0.6513297394807555, 0.5901661033132446), action_value: 0.0, 0.4, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (3): action: 275, observation: (0, 0.2497140295493318, 0.23353375514345753, 0.46089852883892823, 0.9311649315876454, 0.4498308014504054, 0.5186096821520156, 0.5460478880650071, 1.23122905510387, 0.5262974906411161, 0.5284931008299454, 1.2286663397930233), action_value: 0.0, 0.05, 0.4, reward: 2.7324416637420654 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (3/1600): reward: 11.647058074362576, rho: 0.4000000000000001, rates: 1.0823529037181288
[TRAIN]: SAVE MODEL: best_reward: 21.529125067094963
[TRAIN_EPISODE]: (4): action: 387, observation: (1, 0, 0.0, 0.5991708042904585, 0.7116450981721251, 0.38417700467311083, 0.12370127786729397, 0.7553205507007801, 0.5601303998126128, 0.23308630997700702, 1.2707000368457557, 0.2577841328074243), action_value: 0.0, 0.31, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 409, observation: (1, 0.2319468269747758, 0.04594682697477581, 0.36690690440427376, 0.35173080737307283, 0.21963817882491685, 0.7366263742555526, 0.7300280122931156, 0.586821567755655, 0.2848554284536667, 0.1903386286205998, 0.23538592743706996), action_value: 0.0, 0.28, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 350, observation: (1, 0.07389347590966884, 0.0, 0.221665628605763, 0.6513446959302004, 0.5914721797115582, 0.626643322657122, 0.8449689852202327, 0.1032126169962994, 0.40255165144211635, 0.2496501910935983, 0.5853659256166142), action_value: 0.0, 0.01, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 287, observation: (1, 0.16475196322950486, 0.15875196322950486, 0.689867083028473, 0.1430892837106469, 0.5178118329424776, 0.4020045515324211, 0.2037959867118787, 0.5778908636604517, 0.8182439061571599, 0.5726112964917672, 0.4069869770232397), action_value: 0.0, 0.42, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 514, observation: (1, 0.12909149307687534, 0.035843456306380195, 0.013002734107411928, 0.5088657761620531, 0.13813376955173587, 0.35702415600640264, 0.36689026574748707, 0.24745677244381115, 0.6182938922274231, 0.7698821872919833, 0.2029737607673959), action_value: 0.0, 0.5, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 328, observation: (1, 0.10987714906664853, 0.0, 0.7716271559373974, 0.21816076123569028, 0.8066429884191842, 0.6143309767246424, 0.5665203257052933, 0.10194135908652503, 0.5433731051168003, 0.41159719978345927, 0.7162211149725743), action_value: 0.0, 0.5, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 409, observation: (1, 0.14784005744487405, 0.0, 0.04904868921861283, 0.0744447914954185, 0.4322857107593928, 0.06052068491573969, 0.664670974869714, 0.6070153270341544, 0.7079232421867045, 0.23531760609819685, 0.5329185636986997), action_value: 0.0, 0.28, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 298, observation: (1, 0.15970544555155555, 0.0, 0.6017857682976491, 0.8202743244976599, 1.142559429582388, 0.8824068096272801, 0.21898114661473966, 0.5745725663553413, 0.4125320723315504, 0.6915511213558362, 0.14817135102151385), action_value: 0.0, 0.36, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 74, observation: (1, 0.22786652422862952, 0.011866524228629521, 0.7929663474953456, 0.5336989058450489, 0.7573674883523221, 0.6027264284410712, 0.9049909537124092, 0.22418131111116282, 0.7606327399570825, 1.0388007606599787, 0.5007523645031909), action_value: 0.0, 0.49, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 376, observation: (1, 0.10438789409634695, 0.0, 0.5810317190037638, 0.2887650069845116, 0.2838851624565258, 1.4228549743600298, 1.2030115344034396, 0.8423097215529045, 0.7645573587122091, 0.8255663984696524, 0.28694642072954135), action_value: 0.0, 0.33, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 315, observation: (0, 0.0910128393698762, 0.0, 0.9863165348613858, 0.8379066112074038, 0.5287713459531755, 0.5906624886507109, 0.32314253602563037, 1.149840703891973, 0.21324628752117766, 0.4014968648482581, 0.28628437799379625), action_value: 0.0, 0.41000000000000003, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 404, observation: (0, 0.20565246406743098, 0.0, 0.07643617298843053, 0.9239763483659789, 0.733788349578079, 0.25507905041585616, 0.7959769491643088, 0.6397306340402712, 0.6592458972699862, 1.0199276437521345, 0.6827850398375146), action_value: 0.0, 0.42, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 495, observation: (0, 0.0423272977475941, 0.0, 0.46521777260009, 0.8327022444745108, 1.5262124795491376, 0.848253685601594, 0.4903770237332798, 0.2934161577276377, 0.17392361865484446, 0.24743093241276073, 0.23934449917429867), action_value: 0.0, 0.19, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (4): action: 178, observation: (0, 0.1898866370202751, 0.07588663702027512, 0.13622883008296038, 0.36713978212401666, 1.0243195152492586, 1.240805437840957, 0.23845506173584244, 0.06157259972456738, 0.8305599366710887, 0.5134919349649589, 0.26853918673508975), action_value: 0.0, 0.33, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
