[TRAIN]: (108/1600): reward: -76.65907192230225, rates: 1.3409282246752887, loss: 1.3680717557668687, rho: 0.0, dynamic_rho: [[0.22595514275883122, 0.9646378195517707, 0.16865298562348008, 0.2834204984224419, 0.015984138698780348, 0.37662923971711415, 0.8502916372272887, 0.4830311264082816, 0.7756224871984525, 0.5052765473341776, 0.4896995133793307, 0.08992932854338498, 0.2644122168983407, 0.5200114579875709, 0.7885236663079356, 0.9741961049799184, 0.08693266426606383, 0.14288829192181807, 0.5068727003191504, 0.230453360850972], [0.4001459094031673, 0.618600646538239, 0.6525853783924339, 0.6728660230028828, 0.6550127640819017, 0.4187116985340764, 0.7030381667654027, 0.08750021228370197, 0.30237983358292575, 0.8794643881220676, 0.5519887764801032, 0.11738345686065821, 0.22636966648767065, 0.9974041343721622, 0.4903387609013925, 0.779839720260527, 0.6001148111345405, 0.9256561722464786, 0.35419609190412626, 0.18697403101449728], [0.9491884634461494, 0.655064217686263, 0.8778043546283166, 0.3869036606871661, 0.5012807573367192, 0.12911387265494578, 0.7435721729150795, 0.16679635615043553, 0.7711950539284008, 0.45064873678190387, 0.6864693831361246, 0.16913855109910436, 0.542807185596415, 0.7459554782655873, 0.6241891947640323, 0.6434564425254856, 0.10680841910990102, 0.46794746616946326, 0.3149515180454243, 0.961357175495546], [0.9962359878844186, 0.436017647760096, 0.5389675328981179, 0.6145879360360641, 0.3511559699482063, 0.4186477782942468, 0.7825998308395034, 0.18679609582481493, 0.6061175021816688, 0.2847213302625412, 0.7076492909408246, 0.6006418200354272, 0.11047099294324503, 0.7929116682477036, 0.4575891974886992, 0.7425010714452062, 0.3527341247755471, 0.019160326096342883, 0.521305134800033, 0.2290662905661921], [0.3435348565699523, 0.8964274454553823, 0.47982132608761663, 0.9460200659381234, 0.48216706150697863, 0.06888575176618172, 0.4608634634394708, 0.018721044655149455, 0.9123934535509542, 0.26274755224083357, 0.01268283511716628, 0.05507756544116138, 0.13385624777472438, 0.6812041178284838, 0.4668769367288259, 0.44749344613945075, 0.24597183529425048, 0.2847756270015763, 0.767353056762634, 0.3993710359692486]], transmit_actions: 8, P: [0.1875, 0.0, 0.3125, 0.375, 1.0, 0.375, 0.875, 0.3125, 0.875, 0.3125, 0.9375, 0.6875, 0.3125, 0.125, 0.125, 0.875, 0.3125, 0.5625, 0.5, 0.9375]
[TRAIN]: (109/1600): reward: -67.54924449324608, rates: 0.4507554324779119, loss: 1.5520284652709961, rho: 0.0, dynamic_rho: [[0.49223989790219724, 0.020066956348508858, 0.3171532255742501, 0.25542947030129326, 0.3053556529458743, 0.8766707646717038, 0.3314106743042723, 0.7387068818997171, 0.8544601992612301, 0.9386909799330998, 0.40649175456734166, 0.4874203143390269, 0.8251171161270863, 0.6054886978969708, 0.5691245899131572, 0.7922932001595151, 0.6679138280878147, 0.9847028865112952, 0.4678081323840845, 0.27832778407771297], [0.5954490006560353, 0.9857019576559426, 0.8449901832428202, 0.37553395587224836, 0.9186656154882707, 0.04395821371637221, 0.566349306210033, 0.01824801847863844, 0.1339818468615228, 0.44393037324691587, 0.2164904330724351, 0.4863833542085364, 0.5305126468606293, 0.48095875076175476, 0.6023205211742888, 0.36804347462101805, 0.68454300353557, 0.32601127975307653, 0.3721003055696206, 0.9128959200667102], [0.7674609221829379, 0.9348104216570825, 0.4944153950016822, 0.3329296573600041, 0.16363675287833757, 0.7884005149660932, 0.7827596416338453, 0.735721198349176, 0.05544361878316617, 0.761222243349462, 0.19642351117383627, 0.743825578011849, 0.5586651879101254, 0.15473484310952523, 0.647028844786924, 0.0852825890283675, 0.8902151357494826, 0.42419760390200567, 0.12404379137848243, 0.35111186079808465], [0.26143016138624964, 0.6791094525423605, 0.7143450691175374, 0.6399551276135742, 0.9624699748422954, 0.19555207360321014, 0.10131751133311862, 0.7786902731690527, 0.28529783103577344, 0.35186001622892993, 0.01541339983504908, 0.8586571183606108, 0.40806980885165267, 0.09543867984116927, 0.7584436587254614, 0.212629247636285, 0.5470563122774814, 0.3640608848730996, 0.0606917392950902, 0.05841679281484968], [0.38832042804015277, 0.08956347404658394, 0.17292067984934334, 0.005192219121232355, 0.4483990332693828, 0.23423373630737754, 0.7591036875213799, 0.7069233565056093, 0.18145360031420998, 0.130498938948163, 0.643540179943998, 0.5094348806986149, 0.08841421161164009, 0.9270439009559155, 0.723930845673506, 0.5205990282583713, 0.9171736249707272, 0.06590737088056797, 0.4571603573447388, 0.5466524588573187]], transmit_actions: 11, P: [1.0, 0.75, 0.4375, 0.3125, 0.375, 0.0, 0.5, 0.875, 0.625, 0.6875, 0.5625, 0.0, 0.9375, 0.9375, 0.0625, 0.6875, 0.9375, 0.75, 0.625, 0.875]
[TRAIN]: (110/1600): reward: -78.63394093513489, rates: 1.3660588677518861, loss: 1.401870808005333, rho: 0.0, dynamic_rho: [[0.8791432549804031, 0.5783375244756338, 0.6424646093542397, 0.7510702420040133, 0.8457350237153789, 0.47822563248841243, 0.6891563720546143, 0.0428515037670798, 0.32672415718514525, 0.25436164459194444, 0.7710884089488366, 0.3499407946729495, 0.14299368576056326, 0.6076587019294506, 0.4225699915351526, 0.8047721827796445, 0.7006227247763056, 0.4283946488842466, 0.1930016913524708, 0.8706468427662747], [0.7116555675541364, 0.4538716818650863, 0.22117557130912413, 0.810621758092238, 0.18661722781434342, 0.6669508809832401, 0.1640186840648764, 0.624469684758486, 0.2612486780070242, 0.6750068923967973, 0.30364060287523564, 0.8031199654322793, 0.8054988696093497, 0.5982993849230236, 0.7978238120160057, 0.5168750691569749, 0.629539035152516, 0.952837155191461, 0.26558563541688707, 0.49183371749052107], [0.23975064115904376, 0.19637047727300128, 0.18855422495193286, 0.09622581857494306, 0.4145163380575101, 0.006992484396011078, 0.23708299484927753, 0.8379234051756436, 0.49979704436499695, 0.2908379847718021, 0.32530532680677304, 0.09295238654981408, 0.09081067561971867, 0.9037391446871597, 0.7647351217241347, 0.26288264827351093, 0.1961645484590514, 0.3840200713253248, 0.9225004135927527, 0.5730863258992317], [0.2269999420845179, 0.5596715859425694, 0.04110779604894432, 0.23941771377712484, 0.7248673208817689, 0.44888420865714707, 0.26953111862791557, 0.5459723585466709, 0.7078538955921954, 0.6455072973001897, 0.6933884549263191, 0.09755445181322131, 0.2721481479229213, 0.5322225747728196, 0.4980594423957698, 0.09984793612162512, 0.33555275869693346, 0.7017126947071313, 0.9271423814748297, 0.4308490697887777], [0.5622678605751235, 0.033566566043890855, 0.8143308090405865, 0.8643536814692109, 0.14517301757391088, 0.6344715112069017, 0.4142495006967508, 0.2507644331818404, 0.9008321475810157, 0.326817207324113, 0.08724306728151188, 0.8582187175547922, 0.5705663854440316, 0.12751583567247782, 0.44774591680303943, 0.02106959390537466, 0.24182490370760812, 0.2704349828688424, 0.25120980367047274, 0.32016587870746127]], transmit_actions: 9, P: [0.5, 0.625, 0.5625, 0.8125, 0.875, 0.0625, 0.375, 0.8125, 0.125, 0.25, 0.375, 0.0, 0.5, 1.0, 0.1875, 0.1875, 0.375, 0.9375, 0.375, 1.0]
[TRAIN]: (111/1600): reward: -65.27241140604019, rates: 1.727588689504098, loss: 1.3385984420776367, rho: 0.0, dynamic_rho: [[0.63168747139105, 0.6343463622144275, 0.6724757601811295, 0.9543349247443078, 0.9190953323153698, 0.21258765717974215, 0.3792609615645326, 0.17097544852748725, 0.8372243656397699, 0.5498524102851943, 0.6955809939394391, 0.920970904259063, 0.4607271305163825, 0.0070651342605176914, 0.8552684717198976, 0.5377648429696759, 0.8980702312145022, 0.715253427254244, 0.9848885123131819, 0.5386128722015204], [0.6189476960063798, 0.8401260698344807, 0.6004747661530745, 0.5552343904518725, 0.9384642368488386, 0.6145909706336639, 0.9065681062605798, 0.03911881409741991, 0.652189155841054, 0.5232276741891633, 0.6222829384123094, 0.15321407718499114, 0.45836938914261816, 0.8129788107431759, 0.44591147055783953, 0.5556945497973642, 0.07567077909470543, 0.2178558909889422, 0.9824740079346579, 0.15529902101808923], [0.22187565870530102, 0.6932055331610913, 0.33972118538066787, 0.11855577756900637, 0.4129160880536936, 0.9301187224473113, 0.5833050406315333, 0.4674434741507031, 0.17171184646421944, 0.27244101095806883, 0.9963849706771593, 0.9205866640300263, 0.5192311249349251, 0.2802150388455382, 0.18219469741171257, 0.1321134374518984, 0.7535681076149949, 0.5211871780444565, 0.45298784257801394, 0.19007768487545196], [0.2789386189614895, 0.29444783028370813, 0.11553013031290937, 0.6408014908407429, 0.7514870814213452, 0.7167659560606007, 0.6611938859636896, 0.5048473924149919, 0.4794339698329626, 0.4345386157767268, 0.32840500175327225, 0.7330153808469658, 0.8436496049821383, 0.5095868999394004, 0.27772193143164936, 0.07988277545762112, 0.4836081014814242, 0.6917070580584636, 0.6639899817228067, 0.9555208148951869], [0.8416357018562587, 0.6080298762369049, 0.214424951328964, 0.38028506686282915, 0.9036002049429961, 0.8341322309074521, 0.3493130980714839, 0.597623453247223, 0.9076055469426101, 0.7655503669874556, 0.9927431412269784, 0.9111651300757, 0.31597841290354356, 0.33917981139860676, 0.05497205423104867, 0.060027972086447834, 0.7543732633288853, 0.11752945815841764, 0.41022309872804363, 0.039349229933368535]], transmit_actions: 12, P: [0.3125, 0.125, 1.0, 0.625, 0.0, 0.25, 0.5, 0.25, 0.75, 0.5, 0.0625, 0.0, 0.5625, 0.375, 1.0, 0.8125, 0.5, 0.125, 0.9375, 0.625]
[TRAIN]: (112/1600): reward: -68.86747947335243, rates: 1.1325206309691112, loss: 1.3705423325300217, rho: 0.0, dynamic_rho: [[0.13685974216178698, 0.4714088121625477, 0.5967888865009008, 0.6400037271122755, 0.8514113921902609, 0.7459959218250196, 0.8533097549292936, 0.8735074179152974, 0.9750651954549254, 0.6479137634869196, 0.3981339574779339, 0.3996210087631854, 0.15860199448918544, 0.8664174603708416, 0.49299846099415257, 0.3592888397955285, 0.4561404974371196, 0.9009150553009873, 0.6137592335246191, 0.14690571042215128], [0.5398326517732314, 0.5245660603405513, 0.4333318169189728, 0.4147189348118828, 0.9513814646482898, 0.2989473279945505, 0.38933092837024064, 0.19825875094086254, 0.8988938532233208, 0.5607791589171776, 0.6314312652007652, 0.9798263252728779, 0.9993442360161418, 0.4123126507471636, 0.6576441227784279, 0.9371000044842772, 0.8947860568174343, 0.5452979986326759, 0.18864841221842854, 0.8574239240189083], [0.6667798392013824, 0.9567262059610941, 0.2598696173159386, 0.34846013135796483, 0.5362479670951318, 0.6972675039099333, 0.2801249675892371, 0.797873370870159, 0.8870421029932394, 0.16300527222680417, 0.07765467091404232, 0.010353626279505646, 0.7675583940327331, 0.9990937338171688, 0.9479273848718128, 0.5943291364165335, 0.4696958763097433, 0.5502237814615433, 0.4064432276177574, 0.32539727100077587], [0.9061376256383393, 0.622273869155239, 0.5085741726728792, 0.3964827254820017, 0.07971637670416531, 0.010290333743450453, 0.023105213133420066, 0.17249179902420098, 0.4781485695868153, 0.8526381817657055, 0.3986127990577626, 0.38945316497562765, 0.9235388814722996, 0.14650565492362155, 0.9175039397544823, 0.14637025186984587, 0.9958691119807093, 0.13903849029831794, 0.7073439603801466, 0.5245076521167072], [0.1704325408863958, 0.9114619371467692, 0.4686119363280149, 0.8153728833831438, 0.8701886388686463, 0.08401428869955818, 0.6630925534316898, 0.23927383788769818, 0.5500711495187943, 0.03941585163248873, 0.020209851699740877, 0.2333814796392728, 0.8305058164648235, 0.07437740606769627, 0.2971871675557075, 0.04505665802106107, 0.712424540608699, 0.2353736152783945, 0.6532225603858209, 0.4063822029967258]], transmit_actions: 11, P: [1.0, 0.125, 0.625, 0.3125, 0.9375, 0.3125, 0.875, 0.4375, 0.5, 0.9375, 0.9375, 0.0625, 0.5625, 0.9375, 0.6875, 0.625, 0.8125, 0.125, 0.875, 0.0]
[TRAIN]: (113/1600): reward: -54.50901100039482, rates: 2.4909891377886972, loss: 1.3010881066322326, rho: 0.0, dynamic_rho: [[0.8304808778221496, 0.08136259020311454, 0.49229655720906584, 0.3680947000248872, 0.4907808412294533, 0.31351472830634797, 0.3561288005698431, 0.9699949050698178, 0.07042072636789753, 0.5068772544139792, 0.7884337413952552, 0.2667822642158407, 0.29242387970727035, 0.9048479812604068, 0.410513927520866, 0.41499486374659067, 0.17938085506898815, 0.06829864135624619, 0.9389784958364346, 0.19965882019984937], [0.8856439300041052, 0.5017653594171134, 0.7306585423403147, 0.14356774676043282, 0.39799890123845794, 0.5495886263741662, 0.2037349002185035, 0.6217561940569881, 0.6117664523335166, 0.31875270738357053, 0.6178287133968999, 0.8155902761875168, 0.3448175807816216, 0.9751934856597319, 0.6537307099035888, 0.0785840370719435, 0.8825295101381841, 0.21321861763762062, 0.3662373735511649, 0.46965300477213345], [0.9845715550123945, 0.19951848556588936, 0.33655288379686776, 0.40329061551423895, 0.3951841148490236, 0.6439362400491385, 0.9188049407116189, 0.15194372402326484, 0.3846437257102866, 0.3830426518060258, 0.18652687573232485, 0.6320368269766532, 0.03757964779270695, 0.8689460666407601, 0.2646438530780897, 0.5096944690287998, 0.32297943797226103, 0.6796658951960871, 0.4820697430963463, 0.9563807655041355], [0.4037152974803614, 0.10382130974237858, 0.018000061970258163, 0.33102633334415943, 0.059588273576011264, 0.7468574183800083, 0.19495774646580177, 0.023965821714200808, 0.2888031521526081, 0.4839483947178671, 0.7701641426396155, 0.8037290446358575, 0.9642448951771677, 0.27860664403255075, 0.11967695356326269, 0.761163395404472, 0.0911430845289879, 0.46353033210441064, 0.9094742945546379, 0.7367607171055622], [0.9820630624737907, 0.5725309874018883, 0.19818782325240314, 0.08022280552897798, 0.5194087814866748, 0.16773635498203665, 0.31787368744904654, 0.8590193524289697, 0.4312819906642429, 0.8330215725084705, 0.5927852919215189, 0.7679371217120571, 0.8707102069637728, 0.7244343579226901, 0.11687623715299755, 0.9400975442960764, 0.13338159095943491, 0.15216047464025617, 0.36513038557098565, 0.12897131083815205]], transmit_actions: 10, P: [0.4375, 0.875, 0.125, 0.5, 0.3125, 0.1875, 1.0, 0.625, 0.8125, 0.0, 0.125, 0.875, 0.125, 0.0625, 0.0625, 0.4375, 0.625, 0.625, 0.5625, 0.1875]
[TRAIN]: (114/1600): reward: -61.685560166835785, rates: 2.3144401227923446, loss: 1.244376042485237, rho: 0.0, dynamic_rho: [[0.513691658550411, 0.8301448464383389, 0.670473527083516, 0.8855931111373235, 0.4384669621944626, 0.8063081840399645, 0.8464946352220919, 0.23407195929827862, 0.40791094568910413, 0.36143759056619174, 0.27200062566713823, 0.15709521656235947, 0.6616446539874078, 0.20806175221794887, 0.5443212731453066, 0.6345767717130508, 0.25064073903923323, 0.9132182839251735, 0.21502008044777354, 0.09066168186414048], [0.5331590358888112, 0.1483033000370706, 0.0003719677693220236, 0.6908878797786782, 0.09587050057113589, 0.7759655269882558, 0.8760581797182986, 0.025654042264530275, 0.9625314010599351, 0.43327794607393044, 0.5642918432891466, 0.7485431355366429, 0.9676345806558194, 0.7886916160043675, 0.6625126668010834, 0.37923787111477547, 0.9029047902204841, 0.722286264883721, 0.12364475081507653, 0.998852832872202], [0.7594375317270201, 0.237454134604418, 0.11647345360050043, 0.3558922353531221, 0.11809559062283059, 0.6519703399367862, 0.16395674729606957, 0.8269824236657832, 0.8421922379142118, 0.34782543016472334, 0.9060278572345868, 0.19378874832711857, 0.6652814787645426, 0.3984595604998137, 0.6269308744300356, 0.36955390511299413, 0.49909786837493486, 0.994062748799119, 0.24915758734809945, 0.6824959824777767], [0.23286149647116106, 0.8865155151554429, 0.4409458583298529, 0.8542163812025036, 0.6071332793433178, 0.30718821404682306, 0.847238997424977, 0.9897247682803555, 0.16153164084322658, 0.31804806295333643, 0.5374206352107813, 0.5169581328752415, 0.2990072448982154, 0.812886949331291, 0.2219254140066622, 0.29311857341273084, 0.6992314677242805, 0.046658506506438435, 0.5407301855443933, 0.17802864468469792], [0.7049196939221735, 0.31423633845540266, 0.13457385509534103, 0.5091596218642815, 0.08731473233828846, 0.4372904958632743, 0.7304986500508469, 0.6713699992260777, 0.0503414991268617, 0.21649645120463856, 0.6327462858171666, 0.19261596117923818, 0.9948543270294227, 0.6174760339200005, 0.8109468554492327, 0.3184757730598399, 0.5572488164461326, 0.43396388950865994, 0.4694108526727404, 0.31199725752142393]], transmit_actions: 11, P: [0.5625, 0.1875, 0.3125, 0.5625, 0.3125, 0.625, 0.9375, 0.375, 0.1875, 0.25, 0.5625, 0.875, 0.375, 0.125, 0.8125, 1.0, 0.0, 0.0625, 0.75, 0.0]
[TRAIN]: (115/1600): reward: -67.34590789675713, rates: 0.6540920853529891, loss: 1.5496118366718292, rho: 0.0, dynamic_rho: [[0.24566630341118745, 0.2132439199195698, 0.6100248906939036, 0.1036442017396142, 0.8294055724005004, 0.789639642261622, 0.7792819583355419, 0.8349848106622277, 0.7738169210494192, 0.04376916750491966, 0.5967385549153891, 0.776026079639069, 0.7591468549791968, 0.199443232948601, 0.9391051886260975, 0.11883512570573862, 0.9392402875328937, 0.2898158994757376, 0.6168352742875283, 0.19438119903034767], [0.18771809481897916, 0.19418909599791956, 0.6366406016929432, 0.7913283846257982, 0.15511413192948942, 0.8978336226558683, 0.2929848764865094, 0.22813004379462198, 0.5756070795280074, 0.37152408486993815, 0.05235466782732012, 0.1791330987329084, 0.06678934804388514, 0.1719359067228493, 0.5470686217584876, 0.6933418399318021, 0.9160567935733608, 0.14097449426487907, 0.12371325696982804, 0.756826037950573], [0.6251389601747765, 0.31885323874257754, 0.6081797469364781, 0.13378718733726258, 0.08629739201827791, 0.6399274606209745, 0.48746473838508764, 0.30831316799027064, 0.9813185055669386, 0.5910636579899415, 0.14928787233808583, 0.5799762374107035, 0.41303364629010464, 0.2712909283319588, 0.4651867159672659, 0.11361456796684277, 0.556873672470277, 0.6890597364495818, 0.890747006943655, 0.19792382129983854], [0.9732264688286658, 0.7332357986497633, 0.7217478519545186, 0.9897251784580117, 0.6483879045672362, 0.16986880854377118, 0.3505811943740391, 0.9511772039097536, 0.891900874211712, 0.6016001125630113, 0.498104086410628, 0.9361175437097402, 0.2843643509531495, 0.4329437476027298, 0.7084032068764105, 0.2638885614556361, 0.5084293892801472, 0.4010300207112407, 0.8906392568239963, 0.33328988446954577], [0.3170196479463212, 0.08584734417088757, 0.7358858352295401, 0.4314034300300751, 0.08183881960747563, 0.14872511675513667, 0.3318946117543603, 0.21170775421171895, 0.8309362686101813, 0.2682189034260042, 0.1937857452368721, 0.4239580609434521, 0.003020344191137947, 0.6839452671500835, 0.3272743569261426, 0.7105039795663838, 0.8807965779962847, 0.721636234566336, 0.8946115493651784, 0.1235282830331016]], transmit_actions: 8, P: [0.125, 0.3125, 0.0625, 0.4375, 0.625, 0.375, 0.875, 0.5625, 0.0, 0.3125, 1.0, 0.375, 0.4375, 0.875, 0.5625, 1.0, 1.0, 0.625, 0.4375, 0.8125]
[TRAIN]: (116/1600): reward: -61.710473865270615, rates: 3.2895261552597552, loss: 1.3708549946546555, rho: 0.0, dynamic_rho: [[0.856094600786485, 0.24870627820740665, 0.19378470586470642, 0.005966409736508527, 0.6465973998475985, 0.27766478291773555, 0.12211600434985348, 0.36922592886389816, 0.6754819877251187, 0.8479283493977704, 0.9374443166107587, 0.03644748360451766, 0.3833026307563441, 0.20781533931659224, 0.07100730639026887, 0.08547589236273223, 0.06695504093554705, 0.5361910046137147, 0.9042754808367105, 0.26362255128341616], [0.29982662750186007, 0.9642442562061349, 0.6375758679126178, 0.7535759372060217, 0.6407299155386413, 0.5677650977032461, 0.6712207988017841, 0.9131827314680009, 0.8737146164215185, 0.15663773019500704, 0.4841996782648108, 0.2196274667265452, 0.2520169425856893, 0.23181013093259795, 0.9612609226269935, 0.2684042655670802, 0.7566406070229976, 0.30831600038823725, 0.8139329280312987, 0.27473262806506427], [0.8490618286072792, 0.36765134304638103, 0.5160262715038667, 0.5644363475989435, 0.5921628102519185, 0.897642332923026, 0.27170182667277987, 0.32247380758403543, 0.6611569528743352, 0.6516346603246632, 0.3246856594305333, 0.6730609833762267, 0.742842784257265, 0.8220797939139726, 0.21528542236997428, 0.563230959171097, 0.621412831114645, 0.2514355188726597, 0.9086777319788395, 0.5531307792754296], [0.9739777810584036, 0.8490175892811759, 0.5739210480257306, 0.914852210572489, 0.19566943415757276, 0.173518581715985, 0.38390271413697574, 0.9740056226488052, 0.4353965227966926, 0.9628806265829104, 0.8503612853294165, 0.8749189706480939, 0.5774506397335607, 0.9688869718239247, 0.17703624504192572, 0.08400184308581393, 0.809042169515724, 0.3542658082851279, 0.9875966648051948, 0.45401240076156213], [0.33827520084683493, 0.48465056439598264, 0.06775814110858858, 0.03997795387612524, 0.3801431686483375, 0.7070530140085213, 0.6318669031247199, 0.2506697550146174, 0.6140324513839657, 0.10328043551761645, 0.4685196708821323, 0.09822535727565407, 0.3286114639505908, 0.8025385419395197, 0.09543090924413433, 0.9331905487367432, 0.24422037713357247, 0.1978112742584036, 0.4503704673695631, 0.25168039298283174]], transmit_actions: 12, P: [0.0, 0.6875, 0.0, 0.125, 0.1875, 0.0, 0.5, 0.1875, 0.125, 0.375, 0.375, 0.0625, 0.75, 0.5, 0.0625, 0.75, 0.4375, 0.5625, 0.9375, 0.1875]
[TRAIN]: (117/1600): reward: -84.46161305904388, rates: 0.538387016212958, loss: 1.4586209923028945, rho: 0.0, dynamic_rho: [[0.699126366982159, 0.20010565041025608, 0.3023101034649418, 0.9601161422673395, 0.2017920412374904, 0.07557851287900808, 0.6708401089408045, 0.8298401461975923, 0.39482812675255474, 0.8600524600298849, 0.2962188146196464, 0.49145020195001343, 0.13691752281309977, 0.19333064229895758, 0.7251560926261127, 0.35736348719621047, 0.6820836485188984, 0.8540492540947661, 0.542418059974931, 0.005318176145213571], [0.711622980470735, 0.29408164090904976, 0.9450736356732491, 0.2834936628425049, 0.3869692366297667, 0.5971322577503531, 0.012495278561394096, 0.5673877320354046, 0.00690873872622122, 0.8435095267098033, 0.9598090636331807, 0.049212707377178866, 0.7189722428598989, 0.4681981946770136, 0.27893874662091045, 0.8892080081375242, 0.7488847227545462, 0.5854780557783202, 0.4397253585492491, 0.3076607080197439], [0.3363183436237508, 0.1917821029443234, 0.883373137705736, 0.28439896833384737, 0.3208954571626481, 0.2176583702905348, 0.6275041831978203, 0.9703862284158375, 0.46142515763958436, 0.25035168003703745, 0.34322795707553055, 0.2832189141763941, 0.14236663235432068, 0.2932080217091516, 0.5266556442521036, 0.6893430072750778, 0.33094399608340264, 0.3173603721611338, 0.7408664827588182, 0.955126559466387], [0.23225815292647733, 0.6757145100964832, 0.7018736670537664, 0.8155160623921234, 0.07034703551624266, 0.33629045175601024, 0.7497383548985769, 0.8876633674499076, 0.6562154574841665, 0.5629550565488033, 0.03299749372934635, 0.485681528422075, 0.2894137155839456, 0.8344879312179805, 0.9068288849429784, 0.7293708291282136, 0.5217698990099943, 0.1988946187190821, 0.727869717283911, 0.5589653180940034], [0.5033058289226167, 0.29874697231184266, 0.6827704069606744, 0.4794771934136457, 0.8410753567444054, 0.894526215768896, 0.9323968496203384, 0.40114437438918693, 0.9581499438640841, 0.5459645116801337, 0.48171542971920744, 0.16975532173537544, 0.9649874980802412, 0.49367654145312356, 0.15183336155903304, 0.6781753479890005, 0.7886304134361473, 0.062249897952952105, 0.49103096444421435, 0.7050604468333546]], transmit_actions: 5, P: [0.875, 0.1875, 0.5625, 0.75, 0.0, 0.4375, 0.9375, 0.1875, 0.125, 0.875, 0.3125, 0.1875, 0.5625, 0.1875, 0.25, 0.3125, 0.3125, 0.5625, 0.0625, 0.6875]
[TRAIN]: (118/1600): reward: -60.04455530643463, rates: 2.955444662698494, loss: 1.4398587733507155, rho: 0.0, dynamic_rho: [[0.30054463115003915, 0.6413771753125668, 0.027697695153684698, 0.9073751211489927, 0.6881254319237666, 0.6954534399058006, 0.27910092821777144, 0.18710580827707302, 0.8464125323105561, 0.017003397940239307, 0.3054546839877056, 0.974397656589833, 0.3098111196324148, 0.4877959434444139, 0.05696368555671738, 0.09094356028382544, 0.8457960042159044, 0.40727552415438106, 0.5557216863273121, 0.13980866590700325], [0.4460599129953231, 0.3968442366714334, 0.23289168450578668, 0.42455908722577507, 0.20406300376597508, 0.23796124792470763, 0.992543649436586, 0.09795910866493107, 0.22213674103758352, 0.3884720541117006, 0.1214702904868108, 0.3575811286964098, 0.42711188076860795, 0.1059026421375513, 0.0813696206414628, 0.8185623157134967, 0.07936968900694308, 0.6580757943041966, 0.5881951076105754, 0.41625539648357013], [0.920781243402763, 0.4873136239206576, 0.5083122386846816, 0.21115625658364, 0.04576870299515379, 0.1475216656231556, 0.041107648026647126, 0.45671974261476944, 0.1696607122412207, 0.4275121684888836, 0.9477102925065174, 0.9412330449076486, 0.5674313897375227, 0.9570597945119194, 0.5729583428065341, 0.18026931561362913, 0.8662715178032354, 0.3352422174055337, 0.5209263799749067, 0.8362026658789603], [0.3653608391385531, 0.5252125414525296, 0.980993213452754, 0.22419789455843897, 0.7094170980737647, 0.27151864381444735, 0.7599959080747372, 0.03212426476567065, 0.4058334934894646, 0.586915852086814, 0.30411969281391205, 0.7865874911265082, 0.6475775973715977, 0.5716706708572976, 0.196444259973922, 0.3354165189753625, 0.5571267393359447, 0.600576379153919, 0.5101801557507026, 0.26615836090388556], [0.6148656843703686, 0.10228976025667902, 0.08769890957717696, 0.07027738942153205, 0.5546804359063561, 0.3818446679401065, 0.5672098898300335, 0.7367098510833187, 0.9135830535914539, 0.032911771957588654, 0.2726975081301155, 0.1293902611451071, 0.19640028972427337, 0.43820955653434535, 0.457019331718831, 0.6067572282821874, 0.04300123725190885, 0.505257101832198, 0.034798882344010074, 0.6513415318417131]], transmit_actions: 11, P: [0.3125, 0.5, 0.8125, 0.625, 0.0, 0.375, 0.125, 0.375, 0.875, 0.0, 0.625, 0.4375, 0.8125, 1.0, 0.0625, 0.375, 0.375, 0.0625, 0.6875, 0.5625]
